customer_id,age,gender,region,education_level,employment_type,annual_income,join_date,default_flag,transaction_id,loan_amount,loan_purpose,credit_score,repayment_months,transaction_count,product_id,interest_rate_x,product_name,category,interest_rate_y,stock,join_year,join_month,join_day,join_weekday,education_level_encoded,gender_encoded,income_category,good_credit,transaction_bin,income_standard,income_minmax,loan_maxabs,income_robust,spending_ratio,spending_log,spending_reciprocal,spending_sqrt,loan_yeojohnson,debt_to_income_ratio,months_since_join,average_monthly_transactions,spending_to_income_ratio
1263,55.0,Male,South,Graduate,Self-Employed,235677.76,2025-03-08,0.0,TXN10263,259573.46,Business,539.19,18.0,29.0,P006,9.21,Credit Builder Loan,Credit Loan,14.5,700.0,2025,3,8,Saturday,1.0,1,Low,0,2.0,-0.7122738959720853,0.00723019071729958,0.017304897333333333,-0.9762709968853639,110.13914083365353,4.710782937334703,0.008997730165079652,10.494719664367102,-0.6272170790258174,1.1013914083365353,18.033333333333335,1.6081330868761552,1.1013914083365353
1264,57.0,Male,East,Graduate,Salaried,1056198.03,2018-01-31,0.0,TXN10264,171911.66,Home,635.42,36.0,6.0,P003,10.92,Home Loan,Home Loan,8.5,500.0,2018,1,31,Wednesday,1.0,1,Very High,0,0.0,0.20400129712708714,0.07647240759493672,0.011460777333333333,0.7486358961810392,16.276460958746533,2.8493449367722787,0.05788222497581203,4.034409617124485,-1.1942668456546996,0.16276460958746533,104.46666666666667,0.0574345883854499,0.16276460958746533
1265,37.0,Male,East,Post-Graduate,Unemployed,388025.74,2018-02-16,1.0,TXN10265,332817.79,Business,617.5,36.0,17.0,P006,20.22,Credit Builder Loan,Credit Loan,14.5,700.0,2018,2,16,Friday,2.0,1,Low,0,1.0,-0.5421468681623167,0.020086560337552746,0.022187852666666664,-0.6560033685832105,85.7720907896471,4.46328503528146,0.011524442835245263,9.261322302438627,-0.295828040727512,0.8577209078964709,103.93333333333334,0.163566388710712,0.8577209078964709
1266,52.0,Male,North,Post-Graduate,Salaried,798445.02,2018-05-10,0.0,TXN10266,163224.19,Home,741.33,36.0,26.0,P003,21.43,Home Loan,Home Loan,8.5,500.0,2018,5,10,Thursday,2.0,1,High,1,1.0,-0.08383155435096706,0.054721098734177215,0.010881612666666667,0.2067846343497946,20.44275885144853,3.065387005697113,0.046635790055179704,4.521366922894948,-1.2672251639837264,0.2044275885144853,101.16666666666667,0.257001647446458,0.2044275885144853
1267,42.0,Female,South,Graduate,Salaried,2190370.1,2024-07-27,0.0,TXN10267,1590869.3,Home,590.74,60.0,21.0,P003,12.54,Home Loan,Home Loan,8.5,500.0,2024,7,27,Saturday,1.0,0,Very High,0,1.0,1.4705315346396084,0.17218313080168776,0.10605795333333333,3.132905112913968,72.63015962462234,4.299054719307413,0.013581391173102855,8.52233299188798,1.6183865955488737,0.7263015962462234,25.5,0.8235294117647058,0.7263015962462234
1268,41.0,Female,East,Post-Graduate,Salaried,422174.53,2020-09-04,0.0,TXN10268,190828.95,Home,744.39,18.0,8.0,P003,10.46,Home Loan,Home Loan,8.5,500.0,2020,9,4,Friday,2.0,0,Low,1,0.0,-0.5040129057297333,0.022968314767932492,0.012721930000000001,-0.5842154001264689,45.20143600325676,3.833010879926223,0.021644348888409215,6.723201321041692,-1.0484807295883873,0.45201436003256756,72.9,0.10973936899862825,0.45201436003256756
1269,41.0,Male,South,Secondary,Salaried,700079.72,2022-07-04,0.0,TXN10269,82178.23,Business,796.5,48.0,21.0,P006,13.94,Credit Builder Loan,Credit Loan,14.5,700.0,2022,7,4,Monday,0.0,1,,1,1.0,-0.19367610974721347,0.04642022953586498,0.005478548666666666,0.0,11.73841030561491,2.5446218625793233,0.07850273118924536,3.4261363524551833,-2.267601710504077,0.11738410305614909,50.63333333333333,0.4147465437788018,0.11738410305614909
1270,46.0,Other,West,Secondary,Self-Employed,598111.99,2022-05-24,0.0,TXN10270,311380.95,Business,739.09,12.0,57.0,P005,16.69,Business Loan,Business Loan,11.75,400.0,2022,5,24,Tuesday,0.0,2,Medium,1,3.0,-0.30754349963586824,0.037815357805907175,0.02075873,-0.21435770300633014,52.06064335877969,3.9714354737544357,0.018846360253084546,7.21530618607275,-0.38382238646545774,0.5206064335877969,52.0,1.0961538461538463,0.5206064335877969
1271,35.0,Female,East,Secondary,Unemployed,1282553.3,2018-02-27,1.0,TXN10271,1029065.71,Business,704.12,36.0,11.0,P006,9.65,Credit Builder Loan,Credit Loan,14.5,700.0,2018,2,27,Tuesday,0.0,0,Very High,1,0.0,0.4567722844035688,0.09557411814345992,0.06860438066666666,1.2244824776492909,80.23570716320327,4.397354893898046,0.012309857757389752,8.957438649703567,1.1138245229787895,0.8023570716320327,103.56666666666666,0.10621177985194721,0.8023570716320327
1272,35.0,Male,East,Secondary,Salaried,2055288.35,2021-02-03,0.0,TXN10272,1029190.71,Business,596.03,36.0,38.0,P005,17.52,Business Loan,Business Loan,11.75,400.0,2021,2,3,Wednesday,0.0,1,Very High,0,2.0,1.3196857102391653,0.16078382700421942,0.06861271399999999,2.848934746523784,50.07524661928824,3.9332999692635062,0.019578955877666903,7.0763865510080945,1.1139681571320794,0.5007524661928824,67.83333333333333,0.5601965601965603,0.5007524661928824
1273,19.0,Male,South,Graduate,Salaried,355963.45,2025-10-30,0.0,TXN10273,327249.3,Home,682.55,36.0,8.0,P003,5.88,Home Loan,Home Loan,8.5,500.0,2025,10,30,Thursday,1.0,1,Low,0,0.0,-0.5779508355170192,0.01738088185654009,0.02181662,-0.723405073392397,91.933399341983,4.531883100497595,0.010760394078776008,9.588190618775943,-0.3180754517920574,0.91933399341983,10.166666666666666,0.7868852459016394,0.91933399341983
1274,52.0,Male,East,Post-Graduate,Salaried,919899.94,2021-09-15,0.0,TXN10274,528715.95,Home,786.22,12.0,42.0,P003,5.84,Home Loan,Home Loan,8.5,500.0,2021,9,15,Wednesday,2.0,1,High,1,2.0,0.051797185540912116,0.06497045907172996,0.03524773,0.4621085262322321,57.47537607188017,4.068605743777141,0.0171012153691968,7.581251616446995,0.30065950759413834,0.5747537607188017,60.36666666666667,0.6957482054113749,0.5747537607188017
1275,33.0,Male,South,Secondary,Self-Employed,541942.32,2020-02-07,0.0,TXN10275,120187.02,Home,746.24,48.0,24.0,P003,11.57,Home Loan,Home Loan,8.5,500.0,2020,2,7,Friday,0.0,1,Medium,1,1.0,-0.37026818433569514,0.03307530126582278,0.008012468,-0.3324382118087089,22.177087037602085,3.1431641629571208,0.04314606051992721,4.709255465315307,-1.7053090358543352,0.22177087037602086,79.9,0.3003754693366708,0.22177087037602086
1276,58.0,Male,East,Secondary,Salaried,660375.58,2019-11-14,0.0,TXN10276,418026.74,Home,676.68,12.0,35.0,P003,11.01,Home Loan,Home Loan,8.5,500.0,2019,11,14,Thursday,0.0,1,Medium,0,2.0,-0.23801373293029046,0.04306966919831224,0.027868449333333333,-0.08346648739009643,63.30136253675522,4.163580821326297,0.015551769986652947,7.9562153400190985,0.001236227492242669,0.6330136253675522,82.73333333333333,0.4230459307010475,0.6330136253675522
1277,53.0,Male,North,Graduate,Salaried,2997306.04,2023-07-02,1.0,TXN10277,1348926.31,Home,644.48,6.0,55.0,P003,10.37,Home Loan,Home Loan,8.5,500.0,2023,7,2,Sunday,1.0,1,Very High,0,3.0,2.3716371029909693,0.24027899071729958,0.08992842066666668,4.829254875448192,45.00462388552088,3.8287419106878278,0.021736945453318484,6.708548567724682,1.429780880267362,0.4500462388552088,38.53333333333333,1.4273356401384083,0.4500462388552088
1278,50.0,Male,South,Post-Graduate,Salaried,306263.75,2024-05-22,1.0,TXN10278,185107.41,Home,507.81,36.0,14.0,P003,13.35,Home Loan,Home Loan,8.5,500.0,2024,5,22,Wednesday,2.0,1,Low,0,0.0,-0.6334505030809551,0.013186814345991562,0.012340494,-0.8278843388629896,60.44052226226577,4.118069589165687,0.016275903315590118,7.774350279107945,-1.0908404221641848,0.6044052226226577,27.7,0.5054151624548736,0.6044052226226577
1279,21.0,Male,East,Graduate,Self-Employed,804834.89,2022-11-26,0.0,TXN10279,699977.84,Home,588.98,24.0,55.0,P003,10.45,Home Loan,Home Loan,8.5,500.0,2022,11,26,Saturday,1.0,1,High,0,3.0,-0.0766959849053413,0.055260328270042194,0.04666518933333333,0.22021749056527629,86.97160730693471,4.477014118177977,0.011367303958775924,9.325856920783993,0.6496113776752804,0.8697160730693472,45.8,1.2008733624454149,0.8697160730693472
1280,50.0,Female,West,Graduate,Salaried,905340.92,2022-01-17,0.0,TXN10280,451836.61,Home,682.55,48.0,14.0,P003,8.27,Home Loan,Home Loan,8.5,500.0,2022,1,17,Monday,1.0,0,High,0,0.0,0.035539124223506,0.06374184978902954,0.030122440666666667,0.4315023914754497,49.90789657447495,3.930018050511389,0.0196433179779303,7.0645521142160845,0.10111893977908948,0.49907896574474947,56.233333333333334,0.24896265560165975,0.49907896574474947
1281,31.0,Male,East,Secondary,Salaried,1271894.52,2020-06-04,1.0,TXN10281,266353.71,Home,571.16,24.0,10.0,P003,10.26,Home Loan,Home Loan,8.5,500.0,2020,6,4,Thursday,0.0,1,Very High,0,0.0,0.44486962208091635,0.0946746430379747,0.017756914000000002,1.2020754710634836,20.941493638953645,3.0883795308777913,0.045575748691267695,4.576187675232917,-0.5924707767109388,0.20941493638953645,75.96666666666667,0.13163668275559456,0.20941493638953645
1282,38.0,Female,West,Secondary,Salaried,738758.5,2019-02-01,0.0,TXN10282,400862.99,Home,696.11,12.0,12.0,P003,21.57,Home Loan,Home Loan,8.5,500.0,2019,2,1,Friday,0.0,0,High,0,0.0,-0.15048350633555074,0.04968426160337553,0.026724199333333334,0.08131096412450478,54.26170934073855,4.012080251712097,0.018095712418776142,7.366254770284459,-0.05291600391481677,0.5426170934073855,92.26666666666667,0.13005780346820808,0.5426170934073855
1283,37.0,Male,West,Post-Graduate,Self-Employed,829238.77,2022-03-19,0.0,TXN10283,946717.86,Business,765.63,48.0,38.0,P006,11.99,Credit Builder Loan,Credit Loan,14.5,700.0,2022,3,19,Saturday,2.0,1,High,1,2.0,-0.04944416593520295,0.057319727426160344,0.063114524,0.2715196001762495,114.1671005083373,4.746384121609254,0.00868303530770584,10.6849005848598,1.014798617897402,1.141671005083373,54.2,0.7011070110701106,1.141671005083373
1284,25.0,Other,North,Post-Graduate,Salaried,564349.43,2023-09-05,1.0,TXN10284,464922.98,Business,573.33,24.0,44.0,P006,12.56,Credit Builder Loan,Credit Loan,14.5,700.0,2023,9,5,Tuesday,2.0,2,Medium,0,2.0,-0.3452461589297359,0.03496619662447258,0.030994865333333333,-0.2853337344352282,82.38211208966756,4.423433803022541,0.011992979968228902,9.076459226464225,0.13759951268941142,0.8238211208966756,36.36666666666667,1.2098991750687442,0.8238211208966756
1285,24.0,Male,South,Secondary,Salaried,811675.11,2018-11-09,0.0,TXN10285,694025.33,Business,695.7,12.0,55.0,P006,14.8,Credit Builder Loan,Credit Loan,14.5,700.0,2018,11,9,Friday,0.0,1,High,0,3.0,-0.0690575095007778,0.055837562025316465,0.04626835533333333,0.2345970775900924,85.50531135542643,4.460205815005656,0.01155998382447612,9.246908205201695,0.6391284194372745,0.8550531135542643,95.06666666666666,0.5785413744740533,0.8550531135542643
1286,20.0,Male,East,Post-Graduate,Salaried,579592.1,2023-12-14,0.0,TXN10286,471727.84,Home,759.72,36.0,46.0,P003,21.72,Home Loan,Home Loan,8.5,500.0,2023,12,14,Thursday,2.0,1,Medium,1,3.0,-0.3282246654843675,0.03625249789029536,0.031448522666666666,-0.2532904229985268,81.38962556597994,4.411459525663451,0.012137450475474874,9.021619897001864,0.15612723735533288,0.8138962556597994,33.03333333333333,1.3925327951564077,0.8138962556597994
1287,34.0,Other,North,Graduate,Salaried,985298.73,2022-05-08,0.0,TXN10287,353664.85,Home,681.06,24.0,34.0,P003,9.11,Home Loan,Home Loan,8.5,500.0,2022,5,8,Sunday,1.0,2,High,0,2.0,0.12482803087968998,0.07048934430379747,0.023577656666666665,0.599590594370783,35.89417495747711,3.6080536783542714,0.027104549733191315,5.991174756045521,-0.21601829853889765,0.3589417495747711,52.53333333333333,0.6472081218274112,0.3589417495747711
1288,50.0,Female,East,Post-Graduate,Salaried,571231.55,2021-05-06,0.0,TXN10288,336598.51,Business,850.0,36.0,41.0,P005,16.58,Business Loan,Business Loan,11.75,400.0,2021,5,6,Thursday,2.0,0,Medium,1,2.0,-0.33756089378457177,0.035546966244725746,0.02243990066666667,-0.27086606476155867,58.925055872701705,4.09309471269718,0.01668751051520572,7.676265750526209,-0.2809544021090885,0.589250558727017,64.76666666666667,0.6330416881111683,0.589250558727017
1289,29.0,Female,West,Graduate,Salaried,861336.76,2020-03-21,1.0,TXN10289,808353.17,Home,538.17,24.0,10.0,P003,17.17,Home Loan,Home Loan,8.5,500.0,2020,3,21,Saturday,1.0,0,High,0,0.0,-0.013600332381468442,0.06002841856540085,0.053890211333333334,0.33899635392491245,93.84867888373881,4.5522827678047255,0.010543109421964163,9.687552780952412,0.8250244287944151,0.9384867888373881,78.46666666666667,0.1274426508071368,0.9384867888373881
1290,39.0,Male,South,Graduate,Salaried,688823.99,2024-02-14,1.0,TXN10290,176643.09,Home,769.99,48.0,58.0,P003,15.32,Home Loan,Home Loan,8.5,500.0,2024,2,14,Wednesday,1.0,1,Medium,1,3.0,-0.20624538628589317,0.04547037890295359,0.011776206,-0.02366192155556897,25.644154757153565,3.282569792864404,0.03753168412037971,5.064005801453387,-1.15621191309322,0.25644154757153564,30.966666666666665,1.8729817007534986,0.25644154757153564
1291,39.0,Male,East,Graduate,Salaried,1300375.01,2025-07-08,0.0,TXN10291,574434.7,Home,665.31,48.0,17.0,P003,6.51,Home Loan,Home Loan,8.5,500.0,2025,7,8,Tuesday,1.0,1,Very High,0,1.0,0.4766737924694298,0.09707805991561182,0.03829564666666666,1.2619474758329803,44.17454161934409,3.810533689649704,0.022136361856780685,6.646393128558082,0.40477524088339256,0.44174541619344093,13.966666666666667,1.2171837708830548,0.44174541619344093
1292,47.0,Female,East,Graduate,Salaried,680490.45,2025-10-28,0.0,TXN10292,299507.71,Home,745.61,36.0,17.0,P003,16.51,Home Loan,Home Loan,8.5,500.0,2025,10,28,Tuesday,1.0,0,Medium,1,1.0,-0.21555145251226404,0.04476712658227848,0.019967180666666667,-0.0411807825943641,44.01350672886005,3.806962594264684,0.022215554234055218,6.634267610585215,-0.4354647944474622,0.4401350672886005,10.233333333333333,1.6612377850162867,0.4401350672886005
1293,55.0,Female,West,Secondary,Self-Employed,263990.33,2025-07-26,0.0,TXN10293,159349.81,Home,717.51,12.0,3.0,P003,6.09,Home Loan,Home Loan,8.5,500.0,2025,7,26,Saturday,0.0,0,Low,1,0.0,-0.6806572418900554,0.009619437130801689,0.010623320666666667,-0.9167519954188613,60.36198750158764,4.116790547368647,0.016296734195158306,7.769297748290231,-1.3011466881024996,0.6036198750158764,13.366666666666667,0.22443890274314213,0.6036198750158764
1294,55.0,Female,East,Secondary,Self-Employed,1401274.08,2023-07-26,0.0,TXN10294,1652644.69,Home,617.68,48.0,31.0,P003,15.13,Home Loan,Home Loan,8.5,500.0,2023,7,26,Wednesday,0.0,0,Very High,0,2.0,0.5893478094657155,0.10559274936708862,0.11017631266666666,1.4740586298291998,117.9387183126944,4.778608388305593,0.008407691071388225,10.859959406585938,1.6615189495793357,1.179387183126944,37.733333333333334,0.8215547703180212,1.179387183126944
1295,41.0,Female,East,Graduate,Salaried,425356.47,2022-02-16,0.0,TXN10295,93951.75,Education,699.46,36.0,51.0,P004,17.57,Education Loan,Education Loan,9.25,600.0,2022,2,16,Wednesday,1.0,0,Low,0,3.0,-0.5004596325267082,0.023236832911392405,0.00626345,-0.5775262902531398,22.087767937325605,3.139302950756365,0.04331297866102149,4.699762540525383,-2.067225863647332,0.22087767937325606,55.233333333333334,0.9233554616777309,0.22087767937325606
1296,44.0,Male,West,Graduate,Self-Employed,488582.75,2019-03-26,0.0,TXN10296,339387.19,Home,522.08,36.0,1.0,P003,8.59,Home Loan,Home Loan,8.5,500.0,2019,3,26,Tuesday,1.0,1,Low,0,0.0,-0.42985482965457156,0.02857238396624473,0.02262581266666667,-0.44461129694658025,69.46360468109036,4.255096330859261,0.014191723578801815,8.334482868246257,-0.27010035302200647,0.6946360468109036,90.5,0.011049723756906077,0.6946360468109036
1297,44.0,Female,North,Secondary,Salaried,504448.94,2025-01-14,0.0,TXN10297,170671.68,Home,731.28,24.0,12.0,P003,19.31,Home Loan,Home Loan,8.5,500.0,2025,1,14,Tuesday,0.0,0,Medium,1,0.0,-0.41213705126745365,0.029911302953586502,0.011378112,-0.4112572147888034,33.83329143282568,3.5505735798506453,0.02870816850392825,5.81663918709298,-1.2044299822697542,0.33833291432825685,19.8,0.6060606060606061,0.33833291432825685
1298,51.0,Male,West,Graduate,Salaried,1490730.11,2023-03-10,1.0,TXN10298,1742977.11,Business,705.34,48.0,39.0,P006,5.52,Credit Builder Loan,Credit Loan,14.5,700.0,2023,3,10,Friday,1.0,1,Very High,1,2.0,0.6892433807989324,0.11314178143459917,0.11619847400000001,1.6621140970918855,116.9210374371522,4.770015226207212,0.00848025103691074,10.813003164577,1.721509132773951,1.1692103743715219,42.333333333333336,0.921259842519685,1.1692103743715219
1299,38.0,Male,North,Post-Graduate,Salaried,216255.27,2021-10-09,1.0,TXN10299,58165.89,Home,734.29,36.0,4.0,P003,19.34,Home Loan,Home Loan,8.5,500.0,2021,10,9,Saturday,2.0,1,Low,1,0.0,-0.7339629954689408,0.005591162025316456,0.003877726,-1.0171011726974901,26.896865912215688,3.3285143496220124,0.035846320627799,5.186218845383955,-2.796823229729254,0.2689686591221569,59.56666666666667,0.06715165081141578,0.2689686591221569
1300,41.0,Male,South,Secondary,Salaried,3000000.0,2025-05-29,0.0,TXN10300,1721343.16,Home,769.94,12.0,42.0,P003,12.83,Home Loan,Home Loan,8.5,500.0,2025,5,29,Thursday,0.0,1,Very High,1,2.0,2.3746454488045363,0.24050632911392406,0.11475621066666666,4.834918148305114,57.37810533333333,4.066940910862554,0.017129709748031335,7.5748336835427175,1.7074573989437218,0.5737810533333333,15.3,2.7450980392156863,0.5737810533333333
1301,50.0,Female,North,Graduate,Self-Employed,1251266.58,2019-08-20,1.0,TXN10301,1157145.35,Business,682.55,24.0,13.0,P005,8.7,Business Loan,Business Loan,11.75,400.0,2019,8,20,Tuesday,1.0,0,Very High,0,0.0,0.4218343962640842,0.09293388860759495,0.07714302333333334,1.1587111847725915,92.477923449374,4.537725295574696,0.010697713033191012,9.61654425713177,1.251767526534572,0.92477923449374,85.6,0.1518691588785047,0.92477923449374
1302,45.0,Male,North,Graduate,Self-Employed,791446.07,2023-11-18,0.0,TXN10302,704214.58,Home,692.59,48.0,34.0,P003,7.27,Home Loan,Home Loan,8.5,500.0,2023,11,18,Saturday,1.0,1,High,0,2.0,-0.09164728358668907,0.054130470042194095,0.046947638666666666,0.19207136334281846,88.97821427049351,4.499567577366945,0.011113801358557626,9.43282642003411,0.6570133668058905,0.889782142704935,33.9,1.0029498525073748,0.889782142704935
1303,50.0,Male,South,Post-Graduate,Self-Employed,700079.72,2019-09-08,0.0,TXN10303,403342.26,Home,605.11,6.0,42.0,P003,21.21,Home Loan,Home Loan,8.5,500.0,2019,9,8,Sunday,2.0,1,,0,2.0,-0.19367610974721347,0.04642022953586498,0.026889484,0.0,57.61376147276485,4.070969506432172,0.017060839892772527,7.590372946882442,-0.044938497080266517,0.5761376147276485,84.96666666666667,0.4943114947038054,0.5761376147276485
1304,22.0,Female,North,Secondary,Salaried,5000000.0,2020-08-05,0.0,TXN10304,420864.92,Home,619.46,60.0,21.0,P003,6.24,Home Loan,Home Loan,8.5,500.0,2020,8,5,Wednesday,0.0,0,Very High,0,1.0,4.608045954800987,0.4092827004219409,0.02805766133333333,9.03934052794091,8.4172984,2.2425482533997902,0.10618756648934476,2.901258071940516,0.009955685236959005,0.08417298399999999,73.9,0.2841677943166441,0.08417298399999999
1305,36.0,Male,West,Graduate,Salaried,932340.11,2022-05-01,0.0,TXN10305,529096.48,Home,780.87,36.0,22.0,P003,8.38,Home Loan,Home Loan,8.5,500.0,2022,5,1,Sunday,1.0,1,High,1,1.0,0.0656891265272531,0.0660202624472574,0.03527309866666666,0.4882603908094691,56.74929935171404,4.056111216890452,0.017316227404070128,7.533213082856083,0.30156627474816117,0.5674929935171404,52.766666666666666,0.4169298799747315,0.5674929935171404
1306,41.0,Female,North,Post-Graduate,Salaried,998195.26,2019-07-10,0.0,TXN10306,426718.57,Education,802.09,36.0,57.0,P004,10.91,Education Loan,Education Loan,9.25,600.0,2019,7,10,Wednesday,2.0,0,High,1,3.0,0.1392295891934892,0.07157765907172997,0.028447904666666666,0.6267018240466052,42.749007844417136,3.7784689347045832,0.02285766121957006,6.5382725428370705,0.027737548405000867,0.42749007844417136,86.96666666666667,0.6554235339210426,0.42749007844417136
1307,52.0,Male,South,Post-Graduate,Salaried,950190.79,2018-10-05,1.0,TXN10307,347389.36,Business,659.76,18.0,4.0,P006,15.54,Credit Builder Loan,Credit Loan,14.5,700.0,2018,10,5,Friday,2.0,1,High,0,0.0,0.08562298539944352,0.06752664894514769,0.023159290666666665,0.5257862900513277,36.55995865840796,3.625938553658092,0.0266240974622624,6.046483164485614,-0.239488868042461,0.3655995865840796,96.23333333333333,0.04156563907170073,0.3655995865840796
1308,34.0,Female,West,Graduate,Salaried,735352.3,2023-07-07,0.0,TXN10308,483267.42,Home,683.91,12.0,18.0,P003,14.26,Home Loan,Home Loan,8.5,500.0,2023,7,7,Friday,1.0,0,High,0,1.0,-0.15428721073731325,0.04939681856540085,0.032217828,0.07415041236974715,65.71916889360378,4.200492301342268,0.014988196294751325,8.106736019730985,0.18688669712292016,0.6571916889360379,38.36666666666667,0.46915725456125107,0.6571916889360379
1309,45.0,Female,South,Graduate,Salaried,628002.54,2019-05-06,0.0,TXN10309,271272.25,Education,603.11,60.0,5.0,P004,7.14,Education Loan,Education Loan,9.25,600.0,2019,5,6,Monday,1.0,0,Medium,0,0.0,-0.27416471488861205,0.040337767088607604,0.018084816666666666,-0.15152145432651867,43.19604344275423,3.7886352702071435,0.022626459793743055,6.57236969766265,-0.5678661757673156,0.4319604344275423,89.13333333333334,0.05609573672400897,0.4319604344275423
1310,41.0,Male,South,Graduate,Salaried,644116.77,2018-09-12,0.0,TXN10310,291034.34,Education,779.68,18.0,19.0,P004,9.93,Education Loan,Education Loan,9.25,600.0,2018,9,12,Wednesday,1.0,1,Medium,1,1.0,-0.25616995017074046,0.041697617721519,0.019402289333333336,-0.11764593970521944,45.183475039781996,3.8326220509822257,0.021652766474125427,6.721865443445145,-0.4737106184768652,0.45183475039781995,97.0,0.1958762886597938,0.45183475039781995
1311,46.0,Male,East,Post-Graduate,Salaried,628842.47,2024-08-25,0.0,TXN10311,418026.74,Home,736.56,36.0,2.0,P003,9.06,Home Loan,Home Loan,8.5,500.0,2024,8,25,Sunday,2.0,1,Medium,1,0.0,-0.2732267648451113,0.04040864725738397,0.027868449333333333,-0.14975574408185507,66.47558966556441,4.211765897888698,0.014820174302386888,8.153256384142743,0.001236227492242669,0.6647558966556442,24.533333333333335,0.08152173913043478,0.6647558966556442
1312,23.0,Male,East,Graduate,Self-Employed,1305908.03,2020-06-10,0.0,TXN10312,1523947.92,Education,845.0,24.0,12.0,P004,8.63,Education Loan,Education Loan,9.25,600.0,2020,6,10,Wednesday,1.0,1,Very High,1,0.0,0.48285251730327405,0.09754498143459917,0.10159652799999999,1.2735790523904666,116.6964200380941,4.76810859781465,0.008496435147953828,10.802611723009122,1.5695399135099215,1.166964200380941,75.76666666666667,0.15838099428068633,1.166964200380941
1313,52.0,Male,South,Secondary,Unemployed,970233.28,2019-06-26,0.0,TXN10313,760487.33,Home,605.34,12.0,17.0,P003,11.99,Home Loan,Home Loan,8.5,500.0,2019,6,26,Wednesday,0.0,1,High,0,1.0,0.10800443905315792,0.0692179983122363,0.05069915533333333,0.5679198368011411,78.38190522592669,4.374270448401317,0.012597329292537476,8.853355591295692,0.7509386476821878,0.7838190522592668,87.43333333333334,0.19443385436523064,0.7838190522592668
1314,58.0,Other,South,Post-Graduate,Unemployed,150000.0,2021-07-11,1.0,TXN10314,50000.0,Home,647.87,6.0,10.0,P003,16.97,Home Loan,Home Loan,8.5,500.0,2021,7,11,Sunday,2.0,2,Low,0,0.0,-0.8079502722404066,0.0,0.0033333333333333335,-1.1563837426758963,33.33333333333333,3.536116699561526,0.029126213592233014,5.773502691896257,-3.034044426010817,0.3333333333333333,62.56666666666667,0.15982951518380392,0.3333333333333333
1315,54.0,Male,South,Graduate,Salaried,1004078.78,2022-06-22,0.0,TXN10315,230298.31,Home,682.55,24.0,34.0,P003,8.7,Home Loan,Home Loan,8.5,500.0,2022,6,22,Wednesday,1.0,1,High,0,2.0,0.14579971746600937,0.07207415864978904,0.015353220666666667,0.6390702256261227,22.936278964086863,3.1753952563066585,0.041777587965964307,4.789183538358794,-0.7895938780272376,0.22936278964086862,51.03333333333333,0.666231221423906,0.22936278964086862
1316,41.0,Female,East,Graduate,Salaried,779135.71,2020-04-04,0.0,TXN10316,895222.55,Home,734.95,60.0,6.0,P003,11.23,Home Loan,Home Loan,8.5,500.0,2020,4,4,Saturday,1.0,0,High,1,0.0,-0.10539426571318829,0.05309162109704642,0.05968150333333334,0.16619238680013185,114.89943773723323,4.752722899058988,0.008628169553912731,10.719115529614989,0.947951193644805,1.1489943773723323,78.0,0.07692307692307693,1.1489943773723323
1317,46.0,Male,East,Secondary,Salaried,692834.06,2021-09-14,0.0,TXN10317,320196.95,Home,661.67,24.0,8.0,P003,11.65,Home Loan,Home Loan,8.5,500.0,2021,9,14,Tuesday,0.0,1,Medium,0,0.0,-0.2017673401023525,0.04580878143459916,0.021346463333333333,-0.015231907529615776,46.215532475409766,3.8547229163261147,0.021179470982791694,6.798200679254016,-0.3468541126345777,0.46215532475409765,60.4,0.13245033112582782,0.46215532475409765
1318,48.0,Female,North,Graduate,Self-Employed,565321.83,2018-10-08,0.0,TXN10318,139448.13,Business,605.8,18.0,51.0,P005,21.6,Business Loan,Business Loan,11.75,400.0,2018,10,8,Monday,1.0,0,Medium,0,3.0,-0.34416027960372053,0.035048255696202534,0.009296542,-0.28328954427424946,24.66703435103506,3.2452074584479695,0.03896048083793029,4.966591824484378,-1.490953481511397,0.24667034351035058,96.13333333333334,0.5305131761442441,0.24667034351035058
1319,52.0,Female,North,Graduate,Salaried,700079.72,2021-07-22,1.0,TXN10319,1011909.09,Home,754.92,18.0,11.0,P003,21.23,Home Loan,Home Loan,8.5,500.0,2021,7,22,Thursday,1.0,0,,1,0.0,-0.19367610974721347,0.04642022953586498,0.06746060599999999,0.0,144.54198016191643,4.9804645684462585,0.006870869826612867,12.022561297906384,1.0939267950726626,1.4454198016191642,62.2,0.17684887459807072,1.4454198016191642
1320,50.0,Female,South,Graduate,Salaried,1178761.85,2020-02-12,0.0,TXN10320,948704.34,Home,741.3,24.0,57.0,P003,18.6,Home Loan,Home Loan,8.5,500.0,2020,2,12,Wednesday,1.0,0,Very High,1,3.0,0.3408683459295162,0.0868153459915612,0.063246956,1.006290930051866,80.48312218451929,4.400395909040272,0.012272480155282841,8.971238609273486,1.0172969567675694,0.8048312218451928,79.73333333333333,0.7148829431438127,0.8048312218451928
1321,38.0,Male,West,Secondary,Self-Employed,457601.0,2025-11-30,0.0,TXN10321,380234.42,Home,602.12,24.0,12.0,P003,9.11,Home Loan,Home Loan,8.5,500.0,2025,11,30,Sunday,0.0,1,Low,0,0.0,-0.4644521577178994,0.02595789029535865,0.025348961333333333,-0.5097414784767209,83.09300460444797,4.431923384024028,0.0118915955578439,9.115536440849105,-0.12146488725447022,0.8309300460444797,9.133333333333333,1.3138686131386863,0.8309300460444797
